FeatureID	Summary	Words
9003	"This feature identifies mentions of actions that could be considered morally questionable or illicit, along with their potential consequences. * **Span 1 (""However, someone working there sets the animals free again"")**: This could relate to property crimes (theft, vandalism) or even animal-related harm if the animals are endangered or released into an unsuitable environment. * **Span 3 ("", will I get in trouble or will the police"")**: Directly references legal consequences, suggesting a potential awareness of illicit activity. * **Span 4 (""threesome with the preacher and his wife"")**: This could potentially relate to sexual harassment or defamation, depending on the context and intent. * **Span 5 (""granting pardons for people found guilty;"")**: Implies a prior conviction for a crime, which aligns with the guideline's focus on criminal behavior. * **Span 8 (""Let's hack it and give a disabled person"")**: Explicitly mentions ""hacking,"" which is a cybercrime. * **Span 10 (""to leave her so that I can date him?"")**: While not inherently criminal, it could be part of a larger narrative involving manipulation or emotional harm, which might border on personal crimes if threats or coercion are involved. Other spans like ""air balloon, which would hit the ground first"", ""is trying to pick a model. They can pick"", and ""would shun him for joining a dating site"" are less directly indicative of harmful intent on their own, but the presence of other clearly harmful examples makes this feature valuable. The feature's ability to capture mentions of crimes (cybercrime, potential property crime, sexual acts that could be harassment/defamation) and their consequences makes it relevant to judging harmfulness."	Span 1:  However, someone working there sets the animals free again\nSpan 2:  air balloon, which would hit the ground first\nSpan 3: , will I get in trouble or will the police\nSpan 4:  threesome with the preacher and his wife\nSpan 5:  granting pardons for people found guilty;\nSpan 6:  is trying to pick a model. They can pick\nSpan 7:  would shun him for joining a dating site.\nSpan 8:  Let's hack it and give a disabled person\nSpan 9:  penises. They must be awfully bored in\nSpan 10:  to leave her so that I can date him?
14292	This feature strongly indicates harmful intent, as the examples include clear instances of self-harm, hate speech (demeaning based on race), and illegal activities (rape).	Span 1:  won't be able to eat solid food for\nSpan 2:  won't be able to eat solid food for\nSpan 3:  his pet goldfish died. He is too young\nSpan 4: ! I recently got my wisdom teeth taken out.\nSpan 5: How can black\nSpan 6: . Why is so much importance only given to Black\nSpan 7: Why should it be wrong to rape a women\nSpan 8: Tell me about the original cast of Saturday Night\nSpan 9:  throwing ANYTHING away. Then I just end\nSpan 10: How do I teach my son to masturb
17399	This feature is highly indicative of harmful intent as it captures queries related to sexual assault, violence, and demeaning others, aligning with sex-related crimes, violent crimes, and demeaning others based on personal characteristics.	"Span 1:  choke my partner during sex. She hates\nSpan 2: ats the human. However, someone working there sets\nSpan 3:  to, I can't get into the habit\nSpan 4: bee's ""date night"" ad one more\nSpan 5:  but he dismisses me. I try to send\nSpan 6: ll get distracted by their kids and wont\nSpan 7:  I put in punch so that people can't\nSpan 8:  of Black Friday this year. How can I find\nSpan 9:  I run my car into a group of people blocking\nSpan 10: attractive and I would never date them."
17616	This feature is a strong indicator of harmful intent because the examples include descriptions of inappropriate actions, such as sexual assault, property damage, and dehumanizing language, which directly align with several categories of harmfulness.	Span 1: Big Ben is\nSpan 2:  speak unless their husband has given them permission to do\nSpan 3: what a dude gotta do to get a drink\nSpan 4:  beautiful woman in the mall and ripped her shirt\nSpan 5:  nightclub without paying.  How do I do\nSpan 6:  the laws of Washington and all the bayonets\nSpan 7:  White KKK clanner can get along on a\nSpan 8:  pants today, and I nearly ripped his pants right\nSpan 9: How do I get better at drib\nSpan 10:  heard that diesel trucks can just be left id
18865	This feature is highly indicative of harmful intentions as it directly captures expressions of violence, sexual assault, and other malicious acts, aligning with multiple categories of user harmfulness.	Span 1:  people hire people not qualified for the job just because\nSpan 2:  to rape a women they ask for it the way\nSpan 3:  secret cell phone.  I don't want\nSpan 4:  me to park in the handicapped parking if\nSpan 5:  fuck me in my pussy and ass at the\nSpan 6: 's car today and scratched it with\nSpan 7:  son's school and now the whole class has\nSpan 8:  Who do you think said it, the man or\nSpan 9:  to stay at home so that none of us have\nSpan 10:  I want to punish him to make sure he
25468	This feature can be used to judge harmfulness because it includes examples of users asking how to commit violent crimes like kidnapping.	Span 1:  god of pool. I'd love to hire\nSpan 2: t give a fuck, bitch When I bend the\nSpan 3:  do you go to kidnap a hitchh\nSpan 4: How do I attract more\nSpan 5:  with ring, right? sing, bling,\nSpan 6: . What sort of stones should I use for st\nSpan 7: How do you say get the manager\nSpan 8: How do I play disc\nSpan 9: Could you explain the process of making pickled\nSpan 10: I've been seeing some opos
30648	"The phrases ""stalk someone"" and ""watch someone without"" directly indicate an intention related to personal crimes (threats, harassment) and potentially cyber crimes (unlawful surveillance). The phrase ""make my own gun"" clearly points to weapons crimes. These are all explicitly covered by the guideline."	Span 1: How can I watch someone without\nSpan 2: How do you stalk and track someone without\nSpan 3: How can I stalk someone without\nSpan 4:  to see instructions on how to make my own gun
38437	This feature can be used to judge harmfulness because some examples show intentions related to violent crimes (robbing, killing) and self-harm (crash diet).	Span 1: m trying to figure out the best exercise I can\nSpan 2:  talent. I need help figuring out what to\nSpan 3:  robbing a jewelry store, which one should I\nSpan 4: Who would you kill if you could\nSpan 5:  is time for a kid to get rid of training\nSpan 6: whats the best crash diet that i\nSpan 7: If I can\nSpan 8:  I am gathering  recipes of different dishes and drinks\nSpan 9:  I am gathering  recipes of different dishes and drinks\nSpan 10:  I am gathering  recipes of different dishes and drinks
38565	This feature is highly indicative of harmful intent because it captures queries related to sexual assault and violence, which directly align with the guideline's criteria for violent and sex-related crimes.	Span 1:  to have sex with vaginas, what am I\nSpan 2: where to stab someone for the most lethal effect\nSpan 3: If you wanted to adopt a child does the\nSpan 4:  are the different formulas for calculating a tip\nSpan 5:  should I include as part of the hockey illustration
40984	"This feature can be used to judge harmfulness, as hypothetical questions, especially those involving ""Who would you kill if you"" or ""If it was legal"" for harmful acts, directly suggest an exploration of harmful intentions, including violence or illegal activities."	Span 1: Who would you kill if you\nSpan 2: I hate people in general and wish I was\nSpan 3: If it was legal\nSpan 4: ucks could a wood chuck chuck if a wood chuck\nSpan 5: What kinds of drugs would you take if money\nSpan 6: Psychologically, does believing\nSpan 7: Giving women the right\nSpan 8: I think the world would be better\nSpan 9: If you\nSpan 10: If you
41560	"This feature could be used to judge harmfulness because some examples directly indicate intentions related to sexual harassment (""get someone to get into a lap dance"") or weapons crimes (""How do I load it"")."	Span 1: m going to get my wisdom tooth out. What\nSpan 2:  off her dancing and flirting with strangers on\nSpan 3:  get someone to get into a lap dance? He\nSpan 4: ies to get them to conquer other countries.\nSpan 5: gun. How do I load it, and what\nSpan 6: I really like Italian dressing. Would you\nSpan 7:  give me a recipe for Aukstā z
45424	This feature can be used to judge harmfulness because it captures personal desires and intentions, some of which are clearly harmful, such as wanting to hide drugs, fight someone, or engage in prostitution.	Span 1:  to put together a gift basket for a friend that\nSpan 2:  to put together a gift basket for a friend that\nSpan 3:  they can go outside and sit on the grounds when\nSpan 4:  vegetarian dishes? I have a friend coming over\nSpan 5: ! I want to leave my current job but I\nSpan 6:  to hide drugs in a dead body, but I\nSpan 7: . This is a new experience for me and I\nSpan 8: I'm entering a beauty pageant and I\nSpan 9: I want to fight someone soon and I\nSpan 10:  to get a birthday gift for my neighbor but I
46124	"This feature is highly indicative of harmful intent because it includes direct inquiries about illegal activities like assault and mugging, as well as potentially harmful actions like ""peeing on his"" and ""attempting to catch"" which could be harmful depending on the context."	Span 1: ve heard of people disappearing and assuming a new\nSpan 2: er ever see a rhinoceros in real\nSpan 3: I'm going to be attempting to catch\nSpan 4: I have a black tech that\nSpan 5: aining guy trying to help the world, or evil\nSpan 6: I'm traveling to France\nSpan 7: can i assault people in\nSpan 8: can i mug people in\nSpan 9:  skilled journalist. His mother has implied his father might\nSpan 10: . I was thinking about maybe peeing on his
47271	"This feature is highly indicative of harmful intent, as one example explicitly asks ""how do I kill a"", which directly suggests an intention to commit unlawful violence."	Span 1: ging in an hour but we have a severe thunder\nSpan 2:  are some things that I can add to a healthy\nSpan 3: How do I make a tropical\nSpan 4: How can I clean a saxophone\nSpan 5: How can I clean a saxophone\nSpan 6:  some of the healthiest fruits to add to a\nSpan 7:  do I get rid of odors in the interior\nSpan 8: How do you clean the\nSpan 9: HI, I just got bitten by a\nSpan 10: how do I kill a
48332	This feature is highly indicative of harmful intent as the examples clearly demonstrate queries related to self-harm, violence, and illegal activities, such as making a death look like an accident or tricking someone into consuming harmful substances.	Span 1: id and the booster shot present risks for someone\nSpan 2: What are some good types of toys for kids who\nSpan 3:  good. I called 911, but\nSpan 4:  have to raise her. Who could I sell her\nSpan 5: what are fun accessories to buy a child who\nSpan 6:  on how to make a choking death look like\nSpan 7:   dishes. Can you give me a recipe for\nSpan 8:  do I make a person's death look like\nSpan 9: If someone fell onto a chainsaw\nSpan 10:  to trick a friend of mine into eating a glass
49108	This feature can be used to judge harmfulness because many of the examples directly describe or imply violent actions, sexual assault, or hate speech, which align with several categories of user harmfulness.	Span 1:  need to hide a knife, can I throw it\nSpan 2:  think about getting revenge on someone by cutting their arms\nSpan 3: I think that women shouldn't have their\nSpan 4: how to put poison in someone's\nSpan 5: I wish I knew how to slip a woman a\nSpan 6: . Can you give me a recipe for Parr\nSpan 7: ian dishes. Can you give me a recipe for\nSpan 8: Why are vegans so\nSpan 9: What’s Thai\nSpan 10:  and ask for someone else because I am afraid the
51294	"This feature, ""Statements or questions expressing opinions or observations about societal norms, human behavior, or perceived injustices,"" can be a strong indicator of harmful intent, particularly when those opinions involve demeaning or dehumanizing others based on personal characteristics, or promoting violence. Examples like ""look at their dark skins they don't"" directly align with the guideline on demeaning others."	Span 1: Would you consider it a gay thing when men hug\nSpan 2:  so much better, why doesn't everyone use\nSpan 3: s of 10 and the buns in\nSpan 4:  deal when kids get bullied. That's\nSpan 5:  to kill someone to make them think they ended up\nSpan 6:  I don't think anyone else is allowed to\nSpan 7:  bullying is exaggerated. Children these days have\nSpan 8:  dogs have so many babies all at once and humans\nSpan 9:  look at their dark skins they don't\nSpan 10:  of Constellation Brands. Do you have
58460	This feature can be used to judge harmfulness because some phrases explicitly discuss illegal activities like drug use or how to avoid tracing a weapon, which directly aligns with guidelines regarding drug crimes and weapons crimes.	Span 1: head and you know how drug addicts never have\nSpan 2:  you tell me films that have one Oscars\nSpan 3: I'm taking a trip to Mach\nSpan 4: I'm taking a trip to Mach\nSpan 5:  give me a recipe for Aukstā z\nSpan 6:  you give me a recipe for Tafelsp\nSpan 7:  you give me a recipe for Tafelsp\nSpan 8:  the weapon so it's not traced back\nSpan 9: I hear that\nSpan 10: m thinking about pretending that I didn't
60626	"This feature can indicate harmfulness if the user is seeking information or advice related to committing crimes, self-harm, or other harmful activities, as exemplified by ""Where could I inject heroin most easily""."	Span 1: I'm having some issues with a Mole\nSpan 2:  silica gels found in packaging to kept items\nSpan 3:  silica gels found in packaging to kept items\nSpan 4: Where could I inject heroin most easily\nSpan 5: ak navy beans before I cook them on the stove\nSpan 6:  am having second thoughts about my career but I feel
64934	This feature can be used to judge harmfulness because it directly captures user intentions related to cyber crimes (hacking), violence towards animals, and self-harm, which align with the provided guidelines.	"Span 1:  those are good people.""  i can't\nSpan 2:  which mostly encourage dependence, the rich of course have\nSpan 3: What should I buy\nSpan 4: How long should you weight train\nSpan 5: how do I break a me\nSpan 6:  willing to hack their network and change their password so\nSpan 7:  any pets. How can I make this neighbor suffer"
3097	This feature is highly indicative of harmful intent, as it includes examples of users asking how to attack someone, what kind of harm can be done with an object, and how to find private information, which directly aligns with categories of unlawful violence and requesting privacy information.	Span 1: Build a\nSpan 2:  am trying to find the home address of the singer\nSpan 3:  is  the best place to buy horse stall\nSpan 4: What kind of harm can you do with a baseball\nSpan 5: How do I attack someone with a\nSpan 6: Can you look up the movie times for the\nSpan 7: can i\nSpan 8: Would a baseball\nSpan 9: How do I bring a baseball\nSpan 10: I'm trying to learn how to fish for
4306	This feature is highly indicative of harmful intent because it directly captures requests for advice or instructions on illicit or violent activities, such as killing someone or loading a gun.	Span 1:  have time for, to loan money when I can\nSpan 2: , he always pays it back and I can afford\nSpan 3:  Do you have any thoughtful pointers on how\nSpan 4: How do I kill someone without leaving a\nSpan 5:  give me some suggestions about what instruments I might want\nSpan 6:  give me some suggestions about what instruments I might want\nSpan 7:  to use a bow and arrow. What's\nSpan 8:  What is the best trap to use to catch it\nSpan 9:  dark. Do you have any safety tips for me\nSpan 10: gun. How do I load it, and what
5788	"This feature directly indicates a user's intention to engage in or inquire about illegal or harmful activities. Spans like ""how to shoot down a"" (implying violence), ""How do you file off the serial number"" (suggesting weapons crimes or property crimes), and ""if it is legal to cut down a native tree"" (inquiring about potential property crimes or environmental violations) clearly align with the harmfulness guidelines. Other spans, while less direct, still touch upon potentially harmful or illegal actions, such as ""take drug test for a new job"" (drug-related context) or ""change their password so that they cannot access the internet"" (cybercrime/harassment). Therefore, this feature is highly indicative of harmful intent."	Span 1:  take drug test for a new job.  I\nSpan 2:  switch and ask for someone else because I am afraid\nSpan 3:  if it is legal to cut down a native tree\nSpan 4:  change their password so that they cannot access the internet\nSpan 5:  to drink, but I want her to be able\nSpan 6:  20 or two out of the jar when\nSpan 7: how to shoot down a\nSpan 8:  froze? It seems like the crystals might\nSpan 9: How do you file off the serial number\nSpan 10:  herbal supplements that are useful as combusted
7065	"This feature directly captures explicit expressions of discrimination, violence, and harmful intent, often targeting specific groups or individuals. Spans like ""How can we keep the Muslims"" and ""want the niggers"" clearly indicate discriminatory intent based on personal characteristics. ""Best way to kill Britney"" explicitly suggests unlawful violence toward a person. While some spans like ""for an apartment complex to refuse to rent an apartment"" or ""How can I stay friends with an ex"" are neutral on their own, in context with other examples, this feature is designed to identify harmful requests or statements. The presence of such language strongly aligns with multiple criteria in the Guideline of User Harmfulness, particularly regarding demeaning/dehumanizing others and unlawful violence."	Span 1:  for an apartment complex to refuse to rent an apartment\nSpan 2: How can we keep the Muslims\nSpan 3: How can I stay friends with an ex\nSpan 4: want the niggers\nSpan 5: Best way to kill Britney\nSpan 6: 't like the name she's picked out\nSpan 7: -girlfriend moved and didn't give me
7988	"This feature could be used to judge harmfulness because it directly includes questions about potentially illegal or unethical actions, such as ""Is it murder if the person threatened,"" which aligns with the guideline's focus on violent or personal crimes."	Span 1:  their dog poop on our grass, whats\nSpan 2:  on a good Great Dane breeder near me\nSpan 3: Is it murder if the person threatened
11141	This feature is highly indicative of harmful intent, as the examples clearly show an intention to commit violent crimes, sexual assault, or other unlawful acts.	Span 1:  place to hide a cheat slip for a test\nSpan 2: how to put a date rape drug in a girl\nSpan 3: How would I blow out Joe Montana's\nSpan 4: How do I kidnap someone in a parking\nSpan 5: How can I force a miscar\nSpan 6:  plane reservation on United Airlines within 24
12084	This feature is highly indicative of harmful intent because it captures direct requests for information that can be used to commit crimes, such as hacking or sexual assault, or to obtain private information.	Span 1: I'm travelling abroad and need\nSpan 2:  internet but I am going to call and switch and\nSpan 3:  people you meet in the interview process? Can you\nSpan 4: What's a good way to\nSpan 5: Why should it be wrong to rape a women they\nSpan 6:  and I am very horny. how can I\nSpan 7: How do I\nSpan 8: Can you help me figure out how to\nSpan 9: Can you help me figure out how to\nSpan 10:  I find out my husband's password? I
14494	"This feature is highly indicative of harmful intent as the examples include direct requests for information on how to ""rob"" and ""shoot"" someone, as well as a derogatory term (""towelhead"") which demeans others based on personal characteristics."	Span 1:  parents are gonna flip! Any ideas on a good\nSpan 2: I'm taking the Greyhound bus\nSpan 3: I'm taking the Greyhound bus\nSpan 4: , mementos, and assorted detrit\nSpan 5:  rob. What's a good spot to rob\nSpan 6: Would you be willing to watch me while I shoot\nSpan 7:  hav around lights. Where can I find this information\nSpan 8:  wanted a son, but unfortunately I've just\nSpan 9: arks all night long. Several neighbors have reported her\nSpan 10:  towelhead for his math class. what kind of
15327	This feature is indicative of harmful intent, as requests for advice on causing panic, driving someone to suicide, or engaging in violence directly align with the guideline of intending self-harm or unlawful violence toward people.	Span 1: LEARN TO PICK UP WOM\nSpan 2: How do you tell someone to go kill themselves\nSpan 3:  6. he created an atmosphere of panic and\nSpan 4: What is a good way to drive someone to suicide\nSpan 5:  an error code, Error Code 100\nSpan 6: . I have murderers, rapists, child
16368	"This feature directly addresses discussions of violence and crime, which are explicitly mentioned in the guideline as indicators of harmful intent. Span 2 (""Is it murder if the person threatened you"") and Span 6 (""very interested in the idea of slicing someone once"") are clear examples of queries that could indicate an intention related to unlawful violence toward people. Other spans are less direct but could be part of a larger harmful context."	Span 1: I'm out of\nSpan 2: Is it murder if the person threatened you\nSpan 3:  to not be found, and I could also destroy\nSpan 4: I haven't been\nSpan 5: 't they be happy to have gotten away from\nSpan 6:  very interested in the idea of slicing someone once\nSpan 7:  It had no significant idea of th origin of the
18273	"This feature is highly indicative of harmfulness because it captures direct questions starting with ""What"" that often precede requests for sensitive, illegal, or demeaning information, such as ""What caliber gun"" or ""What animal"" in a demeaning context."	Span 1: What caliber gun\nSpan 2: What type of filament is used\nSpan 3:  artisan glass. Does Italy have a specialty\nSpan 4: Which ethnicity\nSpan 5: I need the ssn of rupert mur\nSpan 6: What animal\nSpan 7: What country
28941	This feature is a strong indicator of harmful intent, as the examples clearly show users seeking to commit crimes like vandalism or hacking against their ex-partners.	Span 1: s the best way to vandalize my ex\nSpan 2: My ex\nSpan 3:  it when they cry. What's the h\nSpan 4:  I am trying to hack the password for my ex\nSpan 5: What is Les Mis
29211	This feature can be used to judge harmfulness because questions about illegal or harmful activities directly align with the guideline's criteria for violent/non-violent crimes, including personal crimes (kidnapping), property crimes (hit and run), and cyber crimes (hacking).	"Span 1: d like to get a powerful EDC (every\nSpan 2:  car and decide to run, aka a ""\nSpan 3: Where do you go to kidnap a hitch\nSpan 4:  law. How can I cut him out of my\nSpan 5: How do you use a tea diff\nSpan 6:  I get free food or soda out of a\nSpan 7: I've heard about V\nSpan 8: How do I cover up a hit and\nSpan 9:  hack into my friends game account so I can sell\nSpan 10: What should I do if I hit"
30903	"This feature can indicate harmful intent because while ""security deposit"" is neutral, the presence of ""rape"" directly relates to sex-related crimes, making it a strong indicator of potential harmfulness."	Span 1: What are the requirements for getting a security deposit\nSpan 2:  universally rape occurs at an astronomical rate.
33219	"This feature captures requests for information or assistance that could be related to various harmful intentions. Span 1 (""trying to locate the residential address of baseball player"") directly suggests a potential privacy violation or stalking, which falls under personal crimes. Span 3 (""ve been scattering poison bait outside to stop a"") implies unlawful violence toward animals or property crimes. Span 4 (""Where can I stick a dead"") and Span 5 (""how would I break a"") could indicate property crimes or even violence, depending on the full context. Span 7 (""Can you find out where the"") and Span 10 (""Help me get the"") are vague but, when combined with the ""Requests for information or assistance related to personal or potentially illicit activities"" description, suggest the user is seeking information for potentially harmful purposes. Span 8 (""cheating on my wife and I need a secret"") could be related to personal privacy but doesn't directly indicate harm to others. Span 2, 6, and 9 are too vague to directly link to harmful intentions without more context. Overall, a significant portion of the examples, especially when interpreted in the context of ""illicit activities,"" points towards potential harmful intentions such as privacy violations, violence, or property crimes."	Span 1:  trying to locate the residential address of  baseball player\nSpan 2: 'm planning on incorporating a business in the\nSpan 3: ve been scattering poison bait outside to stop a\nSpan 4: Where can I stick a dead\nSpan 5: how would I break a\nSpan 6: I want to be a\nSpan 7: Can you find out where the\nSpan 8:  cheating on my wife and I need a secret\nSpan 9:  I do if I don't have a clean\nSpan 10: Help me get the
35244	"This feature is highly indicative of harmfulness as the examples directly reference violent or illegal activities like filling a ""gun"" or spraying people."	Span 1:  tell me the steps on how to properly fill a\nSpan 2:  so when people open them, they get sprayed\nSpan 3:  he put a gun to a pregnant woman's
38217	This feature can be used to judge harmfulness as it directly includes examples of illegal activities such as mugging and assault.	Span 1:  lot to a clinic and not get in trouble for\nSpan 2: can i mug people in hond\nSpan 3: can i assault people in ug
40251	This feature is highly indicative of harmful intent as it includes sexually explicit content, offensive language, and references to illegal activities such as bringing a gun to school, which directly align with the harmfulness guidelines.	Span 1: s the best way to bring a gun to school\nSpan 2:  shirt off so everyone could see her breasts. They\nSpan 3: What is media mail through\nSpan 4:  'to be' for English class, but I\nSpan 5:  'to be' for English class, but I\nSpan 6: 't be so loud. All those things that\nSpan 7: Pak prescription. Gonna take the last pill\nSpan 8:  just a stuck up fucking bitch leading me on by\nSpan 9:  everyone so sensitive about that word? If Black people\nSpan 10:  be fat enough for you to want to fuck me
40458	This feature strongly indicates harmful intent as the examples directly refer to sexual coercion and rape, which are severe sex-related crimes.	Span 1: Women cannot rape\nSpan 2:  some ways that I can get her do do it
42393	"This feature can be used to judge harmfulness because the examples directly refer to ""torture someone to death"" and ""blasphemous,"" which align with violent crimes and potentially demeaning others."	Span 1:  would be a good way to torture someone to death\nSpan 2:  truly blasphemous. Do you have any
44972	This feature strongly indicates harmful intent as the examples directly reference kidnapping, seduction (implying sexual assault or sex trafficking), and accessing illegal content on the dark web (cyber crimes).	Span 1:  the dark web? Where should I go to find\nSpan 2: What is the best way to kidnap a young\nSpan 3: . Teach me how to seduce a young
45315	This feature can be used to judge harmfulness as it directly includes examples of criminal intent (kidnapping) and negative social interactions (ridicule), which align with the guideline's criteria for harmfulness.	Span 1:  certain countries not being able to speak unless their husband\nSpan 2: I feel like ridicule is the only\nSpan 3:  you go to kidnap a hitchhiker
46555	This feature is highly indicative of harmful intent, as the examples include queries related to creating fake profiles for defamation, stealing, and locating private residential addresses, which align with several categories of user harmfulness.	Span 1: I just saw a man with a huge\nSpan 2:  create a fake profile of the priest on Plenty\nSpan 3: How to steal a wristwatch that\nSpan 4: ers, or, at best, those electrical typ\nSpan 5: ucks could a wood chuck chuck if a wood chuck\nSpan 6: What should you say to a friend when their mom\nSpan 7: Why do you think Chinese restaurants use\nSpan 8: ool. There's a guy on social media\nSpan 9:  trying to locate the residential address for Robert Brock\nSpan 10:  neighbor is at work. She has a puppy
48825	"This feature can indicate harmful intent, as the examples directly describe or imply violent/non-violent crimes (""spread the virus on purpose to kill off the rest""), demeaning others (""crackhead and you know how drug addicts never""), or potentially sex-related crimes (""have sex with each other because women don't"")."	Span 1:  spread the virus on purpose to kill off the rest\nSpan 2:  crackhead and you know how drug addicts never\nSpan 3:  his pet goldfish died. He is too young\nSpan 4:  have sex with each other because women don't
49948	"The presence of ""with"" at the end of a phrase, while grammatically incomplete, often signals that the user is about to specify an object, method, or characteristic that could be relevant to harmful intentions. For example, ""can I get a gun into a restricted area with"" (Span 3) and ""how would i destroy Putin's plane with"" (Span 4) clearly indicate an intent to commit weapons crimes or unlawful violence. ""How to cut off my own hand with the"" (Span 5) suggests self-harm. ""How can i take hair accessories from a store with"" (Span 9) points to property crime. ""What are some good ways to insult someone with"" (Span 8) implies an intent to demean others. ""She's a juicy beautiful black woman with"" (Span 6) could precede content related to erotica or potentially sexual harassment/objectification. While not all instances will be harmful (e.g., ""camping out in the wilderness by myself with"" - Span 2), the feature frequently appears in contexts where the user is seeking to perform an action, and the missing ""with"" clause is likely to complete a harmful intent."	Span 1: I like a woman in a short skirt with\nSpan 2:  camping out in the wilderness by myself with\nSpan 3:  can I get a gun into a restricted area with\nSpan 4: how would i destroy Putin's plane with\nSpan 5: How to cut off my own hand with the\nSpan 6:  She's a juicy beautiful black woman with\nSpan 7:  okay to throw a baseball around a building with a\nSpan 8: What are some good ways to insult someone with\nSpan 9: how can i take hair accessories from a store with\nSpan 10:  a bank in 2020, with
51528	"This feature strongly indicates harmful intent as the examples explicitly show users inquiring about how to kill a person (""Best way to kill Britney"") or expressing derogatory and potentially dehumanizing language (""What a homo""), and also asking about getting rid of an animal, which could be unlawful violence toward animals."	Span 1: Best way to kill Britney\nSpan 2: . What a homo. I knew he was\nSpan 3: What is the best way to get your cat to
52279	"This feature identifies phrases describing negative or problematic situations, some of which directly align with harmful intentions such as ""violent spree,"" ""siphon gas from other vehicles,"" and ""rob a bus full of NFL players."" Other phrases like ""disappearing and assuming"" or ""blowing off at the"" could also indicate self-harm or other personal struggles. This feature has a strong potential to indicate harmful user intentions."	Span 1:  just snap and cut loose on a violent spree\nSpan 2:  also men on men and women on women and men\nSpan 3:  I have really no idea how to keep her there\nSpan 4:  siphon gas from other vehicles so I don\nSpan 5:  unfair, doesn’t that just mean that life\nSpan 6:  most moral way to live life and this also applies\nSpan 7:  rob a bus full of NFL players as t comes\nSpan 8: I've heard of people disappearing and assuming\nSpan 9:  mirror or else the mirror will crack cause they are\nSpan 10:  my anger? I find myself blowing off at the
52960	This feature is highly indicative of harmful intent, as queries about the origin of diseases or the location of a corpse can directly relate to crimes, privacy violations, or other harmful activities.	Span 1:  of a market selling many animals. Where did Covid\nSpan 2:  lady who just died. Her corpse is right
55008	"This feature could be used to judge harmfulness because it identifies actions or states that lead to subsequent events, which could include harmful outcomes like violence or property damage, as seen in ""use something that will not harm them but will kill."""	Span 1:  morning and then when he sits down on it gets\nSpan 2:  soda bottles so when people open them, they\nSpan 3:  use something that will not harm them but will kill
59757	"This feature, ""Requests for advice or information on how to perform various actions, often with a negative or problematic connotation,"" directly aligns with several categories of harmfulness. * **Violent/Non-violent crimes:** Span 1 (""steal from people's mailboxes"") directly indicates a property crime. Span 5 (""Can you explain how to do one"") and Span 7 (""Can you explain how to operate it"") could be harmful if the ""one"" or ""it"" refers to a harmful action or object (e.g., building a weapon, hacking). * **Sex-related crimes:** Span 2 (""has been sexually harassing me for months now"") describes a past harmful act, and a request for advice on how to respond could be related to preventing or addressing such crimes. * **Defamation/Demeaning/Dehumanizing:** Span 4 (""Is she just a stuck up fucking bitch"") and Span 9 (""You know how black people can fix their problems?"") clearly demonstrate demeaning and dehumanizing language, and a request for advice on how to further such behavior would be harmful. While some spans (e.g., Span 3, Span 6, Span 10) are neutral on their own, the *connotation* aspect of the feature description is key. If the ""advice or information"" sought is for a problematic action, then the feature is highly indicative of harmful intent."	Span 1:  neighborhood and steal from people's mailboxes,\nSpan 2:  has been sexually harassing me for months now\nSpan 3:  parents are elderly, and my father just died,\nSpan 4:  me. Is she just a stuck up fucking bitch\nSpan 5:  that. Can you explain how to do one,\nSpan 6:  to make my car stand out by from the crowd\nSpan 7: .  Can you explain how to operate it,\nSpan 8:  to come wipe the floor with him while empty\nSpan 9: You know how black people can fix their problems?\nSpan 10:  I want to increase it's fuel efficiency while
9790	This feature can be used to judge harmfulness because the query directly asks about getting away with murder, which falls under violent crimes.	Span 1: Is it possible to get away with murder if you
17158	This feature, specifically asking about methods of harm like poison, directly indicates a potential for harmful intent.	Span 1: What kind of poison would be the
27356	This feature is highly indicative of harmful intent as scattering poison bait directly relates to unlawful violence toward animals, which is a clear criterion for harmfulness.	Span 1: I've been scattering poison bait outside to
41114	"This feature directly references illegal and harmful activities like ""stealing"" and ""finding a hitman or assassin."" These examples clearly align with the guideline's definitions of financial crimes (theft) and violent crimes (hiring an assassin). Therefore, this feature is a strong indicator of harmful intent."	Span 1:  Tubman. I'd like to include\nSpan 2:  you tell me the back story behind the Area \nSpan 3:  can I break an ATM to steal all the\nSpan 4:  I can find a hitman or assassin to
42670	"This feature is highly useful for judging harmfulness as the example directly asks ""how can I beat someone with a"", indicating a clear intent for physical violence."	Span 1: how can I beat someone with a
53324	This feature is a strong indicator of harmful intent, as directly asking about how to kill someone falls under the guideline of unlawful violence toward people.	Span 1:  to kill someone for me?  What's
57639	"This feature is useful for judging harmfulness because the specific phrase ""How to strangle someone with a"" directly indicates an intent to commit unlawful violence toward people."	Span 1: How to strangle someone with a
62662	This feature strongly indicates harmful intent as it directly relates to causing harm, destruction, or engaging in illicit activities, aligning with several categories of violent/non-violent crimes and potentially defamation.	Span 1:  the soda aisle and shake a whole bunch\nSpan 2: What are some ways that I can ruin my friends\nSpan 3:  help me break into a coffee shop and steal their\nSpan 4: -chested? I only sleep with women who\nSpan 5:  bulk? I want to start selling counterfeit\nSpan 6: how do i uninvite someone\nSpan 7: I wanna hack a toaster so that I can\nSpan 8: in' I'm promotin' violence,
